SourceFile,FileName,GPSLatitude,GPSLongitude,GPSLatitudeRef,GPSLongitudeRef,DateTimeOriginal
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9753.HEIC,IMG_9753.HEIC,"64 deg 3' 12.26"" N","16 deg 10' 39.28"" W",North,West,2026:05:11 08:35:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9753.MP4,IMG_9753.MP4,"64 deg 3' 12.24"" N","16 deg 10' 39.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9755.HEIC,IMG_9755.HEIC,"64 deg 3' 12.23"" N","16 deg 10' 39.32"" W",North,West,2026:05:11 08:35:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9755.MP4,IMG_9755.MP4,"64 deg 3' 12.24"" N","16 deg 10' 39.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9756.HEIC,IMG_9756.HEIC,"64 deg 3' 12.26"" N","16 deg 10' 39.32"" W",North,West,2026:05:11 08:36:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9756.MP4,IMG_9756.MP4,"64 deg 3' 12.24"" N","16 deg 10' 39.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9757.HEIC,IMG_9757.HEIC,"64 deg 3' 12.26"" N","16 deg 10' 39.32"" W",North,West,2026:05:11 08:36:01
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9757.MP4,IMG_9757.MP4,"64 deg 3' 12.24"" N","16 deg 10' 39.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9758.HEIC,IMG_9758.HEIC,"64 deg 3' 12.76"" N","16 deg 10' 38.42"" W",North,West,2026:05:11 08:36:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9758.MP4,IMG_9758.MP4,"64 deg 3' 12.60"" N","16 deg 10' 38.28"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9759.HEIC,IMG_9759.HEIC,"64 deg 3' 12.76"" N","16 deg 10' 38.46"" W",North,West,2026:05:11 08:36:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9759.MP4,IMG_9759.MP4,"64 deg 3' 12.60"" N","16 deg 10' 38.28"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9760.HEIC,IMG_9760.HEIC,"64 deg 3' 15.58"" N","16 deg 10' 35.67"" W",North,West,2026:05:11 08:37:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9760.MP4,IMG_9760.MP4,"64 deg 3' 15.48"" N","16 deg 10' 35.76"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9761.HEIC,IMG_9761.HEIC,"64 deg 3' 16.19"" N","16 deg 10' 34.72"" W",North,West,2026:05:11 08:38:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9761.MP4,IMG_9761.MP4,"64 deg 3' 16.20"" N","16 deg 10' 34.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9762.HEIC,IMG_9762.HEIC,"64 deg 3' 16.22"" N","16 deg 10' 34.69"" W",North,West,2026:05:11 08:38:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9762.MP4,IMG_9762.MP4,"64 deg 3' 16.20"" N","16 deg 10' 34.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9763.HEIC,IMG_9763.HEIC,"64 deg 3' 16.22"" N","16 deg 10' 34.69"" W",North,West,2026:05:11 08:38:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9763.MP4,IMG_9763.MP4,"64 deg 3' 16.20"" N","16 deg 10' 34.68"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9764.HEIC,IMG_9764.HEIC,"64 deg 3' 17.12"" N","16 deg 10' 33.29"" W",North,West,2026:05:11 08:39:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9764.MP4,IMG_9764.MP4,"64 deg 3' 17.28"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9765.HEIC,IMG_9765.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.44"" W",North,West,2026:05:11 08:39:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9765.MP4,IMG_9765.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9766.HEIC,IMG_9766.HEIC,"64 deg 3' 17.07"" N","16 deg 10' 33.44"" W",North,West,2026:05:11 08:39:51
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9766.MP4,IMG_9766.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9767.HEIC,IMG_9767.HEIC,"64 deg 3' 17.07"" N","16 deg 10' 33.44"" W",North,West,2026:05:11 08:39:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9767.MP4,IMG_9767.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9768.HEIC,IMG_9768.HEIC,"64 deg 3' 17.12"" N","16 deg 10' 33.36"" W",North,West,2026:05:11 08:40:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9768.MP4,IMG_9768.MP4,"64 deg 3' 17.28"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9769.HEIC,IMG_9769.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.44"" W",North,West,2026:05:11 08:40:34
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9769.MP4,IMG_9769.MP4,"64 deg 3' 17.28"" N","16 deg 10' 33.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9770.HEIC,IMG_9770.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.36"" W",North,West,2026:05:11 08:41:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9770.MP4,IMG_9770.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9771.HEIC,IMG_9771.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.36"" W",North,West,2026:05:11 08:42:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9771.MP4,IMG_9771.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9772.HEIC,IMG_9772.HEIC,"64 deg 3' 17.07"" N","16 deg 10' 33.44"" W",North,West,2026:05:11 08:43:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9772.MP4,IMG_9772.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9773.HEIC,IMG_9773.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.39"" W",North,West,2026:05:11 08:43:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9773.MP4,IMG_9773.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9774.HEIC,IMG_9774.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.37"" W",North,West,2026:05:11 08:44:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9774.MP4,IMG_9774.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9775.HEIC,IMG_9775.HEIC,"64 deg 3' 17.09"" N","16 deg 10' 33.37"" W",North,West,2026:05:11 08:44:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9775.MP4,IMG_9775.MP4,"64 deg 3' 16.92"" N","16 deg 10' 33.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9776.HEIC,IMG_9776.HEIC,"64 deg 3' 16.41"" N","16 deg 10' 34.34"" W",North,West,2026:05:11 08:45:15
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9776.MP4,IMG_9776.MP4,"64 deg 3' 16.56"" N","16 deg 10' 34.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9777.HEIC,IMG_9777.HEIC,"64 deg 3' 15.89"" N","16 deg 10' 35.11"" W",North,West,2026:05:11 08:46:05
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9777.MP4,IMG_9777.MP4,"64 deg 3' 15.84"" N","16 deg 10' 35.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9778.HEIC,IMG_9778.HEIC,"64 deg 3' 8.14"" N","16 deg 10' 43.97"" W",North,West,2026:05:11 08:50:31
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9778.MP4,IMG_9778.MP4,"64 deg 3' 8.28"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9779.HEIC,IMG_9779.HEIC,"64 deg 3' 8.14"" N","16 deg 10' 43.94"" W",North,West,2026:05:11 08:50:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9779.MP4,IMG_9779.MP4,"64 deg 3' 8.28"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9780.HEIC,IMG_9780.HEIC,"64 deg 3' 8.17"" N","16 deg 10' 43.92"" W",North,West,2026:05:11 08:50:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9780.MP4,IMG_9780.MP4,"64 deg 3' 8.28"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9781.HEIC,IMG_9781.HEIC,"64 deg 3' 8.17"" N","16 deg 10' 43.89"" W",North,West,2026:05:11 08:50:40
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9781.MP4,IMG_9781.MP4,"64 deg 3' 8.28"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9782.HEIC,IMG_9782.HEIC,"64 deg 3' 8.11"" N","16 deg 10' 43.98"" W",North,West,2026:05:11 08:50:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9782.MP4,IMG_9782.MP4,"64 deg 3' 8.28"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9783.HEIC,IMG_9783.HEIC,"64 deg 3' 6.82"" N","16 deg 10' 44.07"" W",North,West,2026:05:11 08:51:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9783.MP4,IMG_9783.MP4,"64 deg 3' 6.84"" N","16 deg 10' 44.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9784.HEIC,IMG_9784.HEIC,"64 deg 2' 47.95"" N","16 deg 10' 37.10"" W",North,West,2026:05:11 09:41:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9784.MP4,IMG_9784.MP4,"64 deg 2' 48.12"" N","16 deg 10' 37.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9785.HEIC,IMG_9785.HEIC,"64 deg 2' 47.95"" N","16 deg 10' 37.09"" W",North,West,2026:05:11 09:41:25
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9785.MP4,IMG_9785.MP4,"64 deg 2' 48.12"" N","16 deg 10' 37.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9786.HEIC,IMG_9786.HEIC,"64 deg 2' 47.95"" N","16 deg 10' 37.11"" W",North,West,2026:05:11 09:41:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9786.MP4,IMG_9786.MP4,"64 deg 2' 48.12"" N","16 deg 10' 37.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9787.HEIC,IMG_9787.HEIC,"64 deg 2' 47.87"" N","16 deg 10' 36.96"" W",North,West,2026:05:11 09:41:33
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9787.MP4,IMG_9787.MP4,"64 deg 2' 47.76"" N","16 deg 10' 36.84"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9788.HEIC,IMG_9788.HEIC,"64 deg 2' 34.96"" N","16 deg 10' 49.97"" W",North,West,2026:05:11 10:17:56
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9788.MP4,IMG_9788.MP4,"64 deg 2' 34.80"" N","16 deg 10' 49.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9789.HEIC,IMG_9789.HEIC,"64 deg 2' 34.99"" N","16 deg 10' 50.02"" W",North,West,2026:05:11 10:17:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9789.MP4,IMG_9789.MP4,"64 deg 2' 35.16"" N","16 deg 10' 50.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9790.HEIC,IMG_9790.HEIC,"64 deg 2' 34.99"" N","16 deg 10' 50.03"" W",North,West,2026:05:11 10:17:59
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9790.MP4,IMG_9790.MP4,"64 deg 2' 34.80"" N","16 deg 10' 50.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9791.HEIC,IMG_9791.HEIC,"64 deg 2' 34.99"" N","16 deg 10' 50.01"" W",North,West,2026:05:11 10:18:00
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9791.MP4,IMG_9791.MP4,"64 deg 2' 35.16"" N","16 deg 10' 50.16"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9792.HEIC,IMG_9792.HEIC,"64 deg 2' 34.96"" N","16 deg 10' 49.93"" W",North,West,2026:05:11 10:18:02
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9792.MP4,IMG_9792.MP4,"64 deg 2' 34.80"" N","16 deg 10' 49.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9793.HEIC,IMG_9793.HEIC,"64 deg 2' 34.96"" N","16 deg 10' 49.90"" W",North,West,2026:05:11 10:18:03
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9793.MP4,IMG_9793.MP4,"64 deg 2' 34.80"" N","16 deg 10' 49.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9794.HEIC,IMG_9794.HEIC,"64 deg 2' 34.39"" N","16 deg 10' 49.04"" W",North,West,2026:05:11 10:18:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9794.MP4,IMG_9794.MP4,"64 deg 2' 34.44"" N","16 deg 10' 49.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9795.HEIC,IMG_9795.HEIC,"64 deg 2' 34.08"" N","16 deg 10' 48.19"" W",North,West,2026:05:11 10:18:41
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9795.MP4,IMG_9795.MP4,"64 deg 2' 34.08"" N","16 deg 10' 48.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9796.HEIC,IMG_9796.HEIC,"64 deg 2' 34.08"" N","16 deg 10' 48.22"" W",North,West,2026:05:11 10:18:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9796.MP4,IMG_9796.MP4,"64 deg 2' 34.08"" N","16 deg 10' 48.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9797.HEIC,IMG_9797.HEIC,"64 deg 2' 34.00"" N","16 deg 10' 48.15"" W",North,West,2026:05:11 10:18:52
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9797.MP4,IMG_9797.MP4,"64 deg 2' 34.08"" N","16 deg 10' 48.00"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9798.HEIC,IMG_9798.HEIC,"64 deg 2' 32.08"" N","16 deg 10' 46.15"" W",North,West,2026:05:11 10:19:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9798.MP4,IMG_9798.MP4,"64 deg 2' 31.92"" N","16 deg 10' 46.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9799.HEIC,IMG_9799.HEIC,"64 deg 2' 32.05"" N","16 deg 10' 46.11"" W",North,West,2026:05:11 10:19:55
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9799.MP4,IMG_9799.MP4,"64 deg 2' 31.92"" N","16 deg 10' 46.20"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9800.HEIC,IMG_9800.HEIC,"64 deg 2' 31.31"" N","16 deg 10' 46.77"" W",North,West,2026:05:11 10:20:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9800.MP4,IMG_9800.MP4,"64 deg 2' 31.20"" N","16 deg 10' 46.92"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9801.HEIC,IMG_9801.HEIC,"64 deg 2' 29.91"" N","16 deg 10' 47.45"" W",North,West,2026:05:11 10:21:11
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9801.MP4,IMG_9801.MP4,"64 deg 2' 29.76"" N","16 deg 10' 47.28"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9802.HEIC,IMG_9802.HEIC,"64 deg 2' 28.62"" N","16 deg 10' 48.22"" W",North,West,2026:05:11 10:21:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9802.MP4,IMG_9802.MP4,"64 deg 2' 28.68"" N","16 deg 10' 48.36"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9803.HEIC,IMG_9803.HEIC,"64 deg 2' 26.86"" N","16 deg 10' 51.04"" W",North,West,2026:05:11 10:22:50
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9803.MP4,IMG_9803.MP4,"64 deg 2' 26.88"" N","16 deg 10' 50.88"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9804.HEIC,IMG_9804.HEIC,"64 deg 2' 26.86"" N","16 deg 10' 51.01"" W",North,West,2026:05:11 10:22:53
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9804.MP4,IMG_9804.MP4,"64 deg 2' 26.88"" N","16 deg 10' 50.88"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9805.HEIC,IMG_9805.HEIC,"64 deg 2' 26.80"" N","16 deg 10' 50.97"" W",North,West,2026:05:11 10:22:58
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9805.MP4,IMG_9805.MP4,"64 deg 2' 26.88"" N","16 deg 10' 50.88"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9806.HEIC,IMG_9806.HEIC,"64 deg 2' 26.80"" N","16 deg 10' 51.21"" W",North,West,2026:05:11 10:23:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9806.MP4,IMG_9806.MP4,"64 deg 2' 26.88"" N","16 deg 10' 51.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9807.HEIC,IMG_9807.HEIC,"64 deg 2' 24.31"" N","16 deg 10' 57.88"" W",North,West,2026:05:11 10:24:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9807.MP4,IMG_9807.MP4,"64 deg 2' 24.36"" N","16 deg 10' 57.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9808.HEIC,IMG_9808.HEIC,"64 deg 2' 24.17"" N","16 deg 10' 58.03"" W",North,West,2026:05:11 10:24:54
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9808.MP4,IMG_9808.MP4,"64 deg 2' 24.00"" N","16 deg 10' 58.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9809.HEIC,IMG_9809.HEIC,"64 deg 2' 22.33"" N","16 deg 11' 2.83"" W",North,West,2026:05:11 10:26:19
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9809.MP4,IMG_9809.MP4,"64 deg 2' 22.20"" N","16 deg 11' 2.76"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9810.HEIC,IMG_9810.HEIC,"64 deg 2' 22.33"" N","16 deg 11' 2.84"" W",North,West,2026:05:11 10:26:20
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9810.MP4,IMG_9810.MP4,"64 deg 2' 22.20"" N","16 deg 11' 2.76"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9811.HEIC,IMG_9811.HEIC,"64 deg 2' 20.43"" N","16 deg 11' 7.83"" W",North,West,2026:05:11 10:27:38
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9811.MP4,IMG_9811.MP4,"64 deg 2' 20.40"" N","16 deg 11' 7.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9812.HEIC,IMG_9812.HEIC,"64 deg 2' 20.43"" N","16 deg 11' 7.80"" W",North,West,2026:05:11 10:27:42
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9812.MP4,IMG_9812.MP4,"64 deg 2' 20.40"" N","16 deg 11' 7.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9813.HEIC,IMG_9813.HEIC,"64 deg 2' 20.43"" N","16 deg 11' 7.80"" W",North,West,2026:05:11 10:27:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9813.MP4,IMG_9813.MP4,"64 deg 2' 20.40"" N","16 deg 11' 7.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9814.HEIC,IMG_9814.HEIC,"64 deg 2' 20.43"" N","16 deg 11' 7.80"" W",North,West,2026:05:11 10:27:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9814.MP4,IMG_9814.MP4,"64 deg 2' 20.40"" N","16 deg 11' 7.80"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9815.HEIC,IMG_9815.HEIC,"64 deg 2' 19.72"" N","16 deg 11' 10.19"" W",North,West,2026:05:11 10:28:24
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9815.MP4,IMG_9815.MP4,"64 deg 2' 19.68"" N","16 deg 11' 10.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9816.HEIC,IMG_9816.HEIC,"64 deg 2' 19.72"" N","16 deg 11' 10.17"" W",North,West,2026:05:11 10:28:26
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9816.MP4,IMG_9816.MP4,"64 deg 2' 19.68"" N","16 deg 11' 10.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9817.HEIC,IMG_9817.HEIC,"64 deg 2' 19.69"" N","16 deg 11' 10.20"" W",North,West,2026:05:11 10:28:28
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9817.MP4,IMG_9817.MP4,"64 deg 2' 19.68"" N","16 deg 11' 10.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9818.HEIC,IMG_9818.HEIC,"64 deg 2' 19.66"" N","16 deg 11' 10.17"" W",North,West,2026:05:11 10:28:32
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9818.MP4,IMG_9818.MP4,"64 deg 2' 19.68"" N","16 deg 11' 10.32"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9837.HEIC,IMG_9837.HEIC,"64 deg 2' 0.36"" N","16 deg 12' 11.54"" W",North,West,2026:05:11 10:46:21
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9837.MP4,IMG_9837.MP4,"64 deg 2' 0.24"" N","16 deg 12' 11.52"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9839.HEIC,IMG_9839.HEIC,"64 deg 2' 1.51"" N","16 deg 12' 10.08"" W",North,West,2026:05:11 10:47:35
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9839.MP4,IMG_9839.MP4,"64 deg 2' 1.68"" N","16 deg 12' 10.08"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9840.HEIC,IMG_9840.HEIC,"64 deg 2' 1.76"" N","16 deg 12' 9.60"" W",North,West,2026:05:11 10:47:48
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9840.MP4,IMG_9840.MP4,"64 deg 2' 1.68"" N","16 deg 12' 9.72"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9844.HEIC,IMG_9844.HEIC,"63 deg 52' 53.84"" N","16 deg 38' 45.28"" W",North,West,2026:05:11 12:15:37
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9844.MP4,IMG_9844.MP4,"63 deg 52' 53.76"" N","16 deg 38' 45.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9845.HEIC,IMG_9845.HEIC,"63 deg 52' 53.84"" N","16 deg 38' 45.28"" W",North,West,2026:05:11 12:15:44
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9845.MP4,IMG_9845.MP4,"63 deg 52' 53.76"" N","16 deg 38' 45.24"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9850.HEIC,IMG_9850.HEIC,"63 deg 46' 46.11"" N","18 deg 10' 6.64"" W",North,West,2026:05:11 16:53:06
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9850.MP4,IMG_9850.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9851.HEIC,IMG_9851.HEIC,"63 deg 46' 46.13"" N","18 deg 10' 6.65"" W",North,West,2026:05:11 16:53:08
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9851.MP4,IMG_9851.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9852.HEIC,IMG_9852.HEIC,"63 deg 46' 46.11"" N","18 deg 10' 6.64"" W",North,West,2026:05:11 16:53:10
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9852.MP4,IMG_9852.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9853.HEIC,IMG_9853.HEIC,"63 deg 46' 46.14"" N","18 deg 10' 6.50"" W",North,West,2026:05:11 16:53:16
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9853.MP4,IMG_9853.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9854.HEIC,IMG_9854.HEIC,"63 deg 46' 46.13"" N","18 deg 10' 6.51"" W",North,West,2026:05:11 16:53:17
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9854.MP4,IMG_9854.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9855.HEIC,IMG_9855.HEIC,"63 deg 46' 46.13"" N","18 deg 10' 6.51"" W",North,West,2026:05:11 16:53:18
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9855.MP4,IMG_9855.MP4,"63 deg 46' 46.20"" N","18 deg 10' 6.60"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9856.HEIC,IMG_9856.HEIC,"63 deg 46' 45.41"" N","18 deg 10' 8.12"" W",North,West,2026:05:11 16:58:43
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9856.MP4,IMG_9856.MP4,"63 deg 46' 45.48"" N","18 deg 10' 8.04"" W",,,
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9857.HEIC,IMG_9857.HEIC,"63 deg 46' 45.35"" N","18 deg 10' 8.33"" W",North,West,2026:05:11 16:58:47
C:/Projects/iceland_trip/photos/Iceland Trip/IMG_9857.MP4,IMG_9857.MP4,"63 deg 46' 45.48"" N","18 deg 10' 8.40"" W",,,
